"","TSS.Date","TSS.Flow","TSS.concentrations.TSS","lnC","lnQ"
"1",2009-07-08,26.431,5.4,1.68639895357023,3.2745375636931
"2",2009-07-15,11.419,4.6,1.52605630349505,2.43527863471951
"3",2009-07-22,48.408,9.5,2.2512917986065,3.87966508932002
"4",2009-07-29,3.296,3.7,1.30833281965018,1.19270961204723
"5",2009-08-05,79.239,5.6,1.7227665977411,4.37246860186177
"6",2009-08-12,41.804,20.6,3.02529107579554,3.73299202873226
"7",2009-08-19,14.167,12.5,2.52572864430826,2.65091531639721
"8",2009-08-26,47.524,22.1,3.09557760852371,3.86123484659604
"9",2009-09-02,73.625,20.5,3.02042488614436,4.29898464197175
"10",2009-09-09,122.747,15.8,2.76000994003292,4.81012532645744
"11",2009-09-16,756.805,24,3.17805383034795,6.62910562448117
"12",2009-09-17,1062.467,61.5,4.11903717481247,6.96834884149271
"13",2009-09-22,10521.395,345.2,5.84412395920927,9.26116608206323
"14",2009-09-29,393.772,7.65,2.03470564783844,5.97577206159488
"15",2009-10-07,165.191,9.9,2.29253475714054,5.10710238018393
"16",2009-10-09,23501.159,199.5,5.29581423632992,10.064805018065
"17",2009-10-14,3058.691,30.7,3.42426265459315,8.02574232564563
"18",2009-10-21,529.36,8.9,2.18605127673809,6.2716687297038
"19",2009-10-28,1610.812,9.8,2.28238238567653,7.38449367866398
"20",2009-11-04,833.628,5.6,1.7227665977411,6.72578725968644
"21",2009-11-11,350.282,5.6,1.7227665977411,5.85873854435566
"22",2009-11-18,588.795,7,1.94591014905531,6.37807807553078
"23",2009-11-24,387.906,4.5,1.50407739677627,5.96076304223039
"24",2009-12-02,282.297,4.3,1.45861502269952,5.64295970821042
"25",2009-12-09,285.891,2.2,0.78845736036427,5.65561061929447
"26",2009-12-16,198.436,2.7,0.993251773010283,5.29046663000332
"27",2009-12-22,150.166,4.1,1.41098697371026,5.01174134885877
"28",2009-12-31,743.293,2.4,0.8754687373539,6.61109031422424
"29",2010-01-06,404.419,2.5,0.916290731874155,6.00245146922761
"30",2010-01-13,238.856,2.15,0.765467842139571,5.47586085988889
"31",2010-01-20,228.625,2.3,0.832909122935104,5.43208310671103
"32",2010-01-27,843.725,5.7,1.7404661748405,6.73782661211814
"33",2010-02-04,1889.098,7.7,2.04122032885964,7.54385474545704
"34",2010-02-11,882.471,3.4,1.22377543162212,6.78272592707771
"35",2010-02-17,557.588,2.9,1.06471073699243,6.32362033841129
"36",2010-02-24,791.193,6.6,1.88706964903238,6.67354193294884
"37",2010-03-03,390.571,3.9,1.3609765531356,5.96760977093464
"38",2010-03-10,325.913,9.1,2.2082744135228,5.78663047458462
"39",2010-03-17,231.379,8.5,2.14006616349627,5.44405705869668
"40",2010-03-23,3896.979,50.4,3.91999117507732,8.26795691656361
"41",2010-03-31,824.632,10.3,2.33214389523559,6.71493722621399
"42",2010-04-07,810.004,12.4,2.51769647261099,6.6970391859259
"43",2010-04-14,333.618,9,2.19722457733622,5.80999662586351
"44",2010-04-21,184.392,7.8,2.05412373369555,5.21706392623344
"45",2010-04-28,273.909,11.5,2.4423470353692,5.61279593443675
"46",2010-05-05,195.948,13.7,2.61739583283408,5.27784931790817
"47",2010-05-12,411.023,15.3,2.72785282839839,6.01864917400103
"48",2010-05-14,2792.759,87.3,4.46935046284556,7.93478527507579
"49",2010-05-14,2792.759,417.9,6.03524216945387,7.93478527507579
"50",2010-05-15,7780.775,153,5.03043792139244,8.95941122660714
"51",2010-05-15,7780.775,329,5.79605775076537,8.95941122660714
"52",2010-05-17,3036.73,55.7,4.01998014693324,8.01853655757038
"53",2010-05-26,1030.433,33.2,3.50254987592244,6.93773438123477
"54",2010-06-02,246.869,5.9,1.77495235091167,5.50885783156258
"55",2010-06-09,127.51,6.9,1.93152141160321,4.84819479289545
"56",2010-06-16,126.272,8.7,2.16332302566054,4.83843831040015
"57",2010-06-24,53.027,3.8,1.33500106673234,3.97080121779696
"58",2010-07-08,32.96,8.3,2.11625551480255,3.49529470504127
"59",2010-07-13,4863.771,300.8,5.70644559207568,8.48956934194557
"60",2010-07-22,119.195,12.7,2.54160199346455,4.78076080744275
"61",2010-07-28,75.672,12.4,2.51769647261099,4.32640821091087
"62",2010-08-05,17.532,24.45,3.19663021592088,2.86402778255656
"63",2010-08-10,11.757,12.5,2.52572864430826,2.4644488078856
"64",2010-08-19,5.166,11.1,2.40694510831829,1.64209869467365
"65",2010-08-26,6.253,11.3,2.42480272571829,1.83306134858516
"66",2010-09-01,11.876,9.6,2.26176309847379,2.47451955690151
"67",2010-09-09,2049.7,12.9,2.55722731136763,7.62544871996008
"68",2010-09-16,531.527,19.4,2.96527306606928,6.27575399611545
"69",2010-09-22,107.399,11.7,2.45958884180371,4.67655087104445
"70",2010-09-29,73.044,8.6,2.15176220325946,4.29106199929979
"71",2010-10-06,26.972,7.1,1.96009478404727,3.29479929087234
"72",2010-10-14,22.008,5.1,1.62924053973028,3.09140602362227
"73",2010-10-20,40.804,7.1,1.96009478404727,3.70878011582027
"74",2010-10-27,40.789,6.5,1.87180217690159,3.70841243721625
"75",2010-11-02,28.654,4.8,1.56861591791385,3.35529304947118
"76",2010-11-10,27.092,5.2,1.64865862558738,3.29923848135266
"77",2010-11-17,27.921,4,1.38629436111989,3.32937909387168
"78",2010-11-30,265.475,7.4,2.00148000021012,5.58152067428991
"79",2010-12-07,117.42,3.9,1.3609765531356,4.76575725063604
"80",2010-12-14,67.441,3.3,1.19392246847243,4.21125314157892
"81",2010-12-19,53.229,3.1,1.1314021114911,3.97460336060955
"82",2011-01-05,237.974,9.3,2.23001440015921,5.47216142400647
"83",2011-01-11,114.825,3,1.09861228866811,4.74340923021186
"84",2011-01-18,76.947,3.8,1.33500106673234,4.34311687317012
"85",2011-01-25,57.68,2.5,0.916290731874155,4.05491049297669
"86",2011-02-04,244.76,6.6,1.88706964903238,5.50027813859434
"87",2011-02-08,413.718,5.7,1.7404661748405,6.02518458231054
"88",2011-02-14,1285.632,41.5,3.72569342723665,7.15900570521496
"89",2011-02-25,1970.925,74.3,4.30811095172371,7.58625825467835
"90",2011-02-28,1630.499,612.5,6.41754894241888,7.39664138192038
"91",2011-03-05,1149.741,65.2,4.17745946893261,7.04729197860075
"92",2011-03-14,1001.012,58.9,4.07584109065754,6.90876676725535
"93",2011-03-29,419.287,8.9,2.18605127673809,6.0385556496417
"94",2011-04-06,604.595,11.7,2.45958884180371,6.40455881238063
"95",2011-04-11,3203.011,122.5,4.80811102998478,8.07184658388362
"96",2011-04-22,1175.937,33,3.49650756146648,7.069820555595
"97",2011-04-23,3713.992,157.9,5.0619619212616,8.21986258789848
"98",2011-04-25,37710.935,451.7,6.11301824266056,10.5377053844292
"99",2011-04-26,21537.413,869.2,6.76757324838227,9.97754684136198
"100",2011-05-12,745.641,10.3,2.33214389523559,6.61424425112991
"101",2011-05-19,611.719,8.9,2.18605127673809,6.41627302674374
"102",2011-05-24,19078.796,444.6,6.0971750015301,9.85633284028585
"103",2011-06-08,217.284,5.95,1.78339121955754,5.38120525362651
"104",2011-06-15,101.537,4.7,1.54756250871601,4.62042326407589
"105",2011-07-15,12.391,13.2,2.58021682959233,2.51697040263436
"106",2011-07-21,4.929,5.7,1.7404661748405,1.59513612772324
"107",2011-07-29,4.851,4.9,1.58923520511658,1.57918486926308
"108",2011-08-03,3.775,4.9,1.58923520511658,1.32840038270099
"109",2011-08-11,44.29,6.9,1.93152141160321,3.79075891793511
"110",2011-08-18,22.673,10,2.30258509299405,3.12117478924451
"111",2011-09-01,11.364,8.5,2.14006616349627,2.43045046399194
"112",2011-09-08,10.133,7.6,2.02814824729229,2.31579742446618
"113",2011-09-16,9.88,7.6,2.02814824729229,2.29051251175978
"114",2011-09-19,74.198,18.9,2.9391619220656,4.30673719563217
"115",2011-09-30,12.404,12.5,2.52572864430826,2.5180190012382
"116",2011-10-06,13.137,8.8,2.17475172148416,2.57543267648737
"117",2011-10-12,83.054,12.4,2.51769647261099,4.41949099865624
"118",2011-10-26,12.357,12.25,2.50552593699074,2.51422270412205
"119",2011-11-03,25.679,9.9,2.29253475714054,3.24567353725358
"120",2011-11-08,5327.797,271.5,5.60396213937399,8.58069311089378
"121",2011-11-17,234.106,6.7,1.90210752639692,5.45577400424104
"122",2011-12-01,397.501,3.5,1.25276296849537,5.98519744981449
"123",2011-12-08,725.209,4.8,1.56861591791385,6.58645988917324
"124",2011-12-15,3972.854,127.2,4.84576065090602,8.28724000709004
"125",2012-01-05,189.814,4.75,1.55814461804655,5.24604464531014
"126",2012-01-12,670.241,3.5,1.25276296849537,6.50763734920048
"127",2012-01-19,241.02,3.9,1.3609765531356,5.48487991759925
"128",2012-01-25,4533.335,187.7,5.23484494359246,8.41921315070302
"129",2012-02-02,615.783,4.8,1.56861591791385,6.42289462874363
"130",2012-02-04,3154.512,102.7,4.63181211693451,8.05658908789303
"131",2012-02-16,804.587,7.2,1.97408102602201,6.69032910228847
"132",2012-03-01,285.662,8.1,2.09186406167839,5.65480929374023
"133",2012-03-12,2462.849,45.5,3.8177123259569,7.8090740888924
"134",2012-03-20,9100.15,198.3,5.28978103552575,9.11604617588557
"135",2012-03-29,826.699,7.5,2.01490302054226,6.71744066262925
"136",2012-04-12,204.448,10.5,2.35137525716348,5.32031366441993
"137",2012-04-19,160.307,5.3,1.66770682055808,5.07709072678435
"138",2012-04-26,73.919,9.1,2.2082744135228,4.30296989910339
"139",2012-05-01,106.946,8.2,2.10413415427021,4.67232403417448
"140",2012-05-10,29.103,6.4,1.85629799036563,3.37084126164726
"141",2012-05-16,16.582,6.9,1.93152141160321,2.80831776969403
"142",2012-05-24,12.4,12.4,2.51769647261099,2.51769647261099
"143",2012-06-01,13.263,12.3,2.50959926237837,2.58497820351222
"144",2012-06-05,84.124,7.5,2.01490302054226,4.43229190082143
"145",2012-06-14,8.135,8.3,2.11625551480255,2.096175740671
"146",2012-06-21,6.187,13.5,2.60268968544438,1.82245031654885
"147",2012-07-12,7.94,13.9,2.63188884013665,2.07191327525904
"148",2012-07-19,4.59,11.4,2.43361335540045,1.52388002407245
"149",2012-08-02,4.352,12.6,2.53369681395743,1.47063550955364
"150",2012-08-15,6.62,10.9,2.3887627892351,1.89009536994892
"151",2012-08-17,39.226,19.4,2.96527306606928,3.66933979223932
"152",2012-08-20,4.764,7.5,2.01490302054226,1.56108765149305
"153",2012-08-29,10.719,13.2,2.58021682959233,2.37201786770938
"154",2012-09-05,6.674,6.15,1.81645208181843,1.89821938032918
"155",2012-09-11,6.76,11.5,2.4423470353692,1.91102289005487
"156",2012-09-25,12.97,8.1,2.09186406167839,2.56263899832835
"157",2012-10-01,7.77,10.4,2.34180580614733,2.05027016437956
"158",2012-10-09,7.729,9.1,2.2082744135228,2.04497948812473
"159",2012-10-15,25.383,16.5,2.80336038090653,3.23407965861047
"160",2012-10-24,28.995,11.4,2.43361335540045,3.3671234013284
"161",2012-10-31,17,4.4,1.48160454092422,2.83321334405622
"162",2012-11-07,13.245,5.4,1.68639895357023,2.58362012272403
"163",2012-11-14,14.883,4.3,1.45861502269952,2.70021962198702
"164",2012-11-28,13.92,3,1.09861228866811,2.63332665490627
"165",2012-12-05,25.741,7.5,2.01490302054226,3.24808505145219
"166",2012-12-12,7.622,3.1,1.1314021114911,2.03103880245167
"167",2013-01-04,76.616,5.55,1.71379792775834,4.33880593221932
"168",2013-01-10,54.643,8.6,2.15176220325946,4.00082111858694
"169",2013-01-15,314.389,5.7,1.7404661748405,5.75063107266563
"170",2013-01-23,75.06,4.7,1.54756250871601,4.31828779370688
"171",2013-01-30,5038.84,575.3,6.35489164386925,8.52493117584467
"172",2013-02-06,290.599,6.5,1.87180217690159,5.67194430997403
"173",2013-02-11,992.025,7.65,2.03470564783844,6.89974830858022
"174",2013-02-20,368.747,6.6,1.88706964903238,5.91011077202772
"175",2013-02-27,919.887,8.2,2.10413415427021,6.82425083641239
"176",2013-03-06,312.461,4.9,1.58923520511658,5.74447966138829
"177",2013-03-10,2892.943,185.3,5.22197613329131,7.9700296020513
"178",2013-03-19,426.42,7.3,1.98787434815435,6.05542477606686
"179",2013-03-29,1303.788,6.1,1.80828877117927,7.17302915258246
"180",2013-04-03,2302.908,15.9,2.76631910922619,7.7419279511287
"181",2013-04-11,1303.963,30.25,3.40949618447685,7.17316336785091
"182",2013-04-18,1797.883,282.9,5.64509347830752,7.49436514061171
"183",2013-04-24,642.38,5.8,1.75785791755237,6.46518002889759
"184",2013-04-27,2560.578,81.2,4.39691524716763,7.84798829323886
"185",2013-05-10,2715.047,69.66,4.24362626493785,7.90656454345208
"186",2013-05-21,4895.429,39.2,3.66867674679642,8.49605719157385
"187",2013-05-21,4895.429,201.7,5.30678144496017,8.49605719157385
"188",2013-05-30,575.949,6.6,1.88706964903238,6.35601911510918
"189",2013-06-06,797.779,9,2.19722457733622,6.6818316167383
"190",2013-06-25,39.708,3.6,1.28093384546206,3.68155267872748
"191",2013-07-08,13.494,6.5,1.87180217690159,2.60224514220523
"192",2013-07-19,4.841,7.07,1.95586047990848,1.57712131095756
"193",2013-07-31,23.748,9.7,2.27212588550934,3.16749831640843
"194",2013-08-07,22.961,9.6,2.26176309847379,3.13379712450989
"195",2013-08-08,404.262,130.5,4.87137322676275,6.00206318261775
"196",2013-08-13,1749.364,36.9,3.60821155104648,7.46700757228996
"197",2013-08-20,158.041,6.1,1.80828877117927,5.06285449303519
"198",2013-08-28,15.862,5.1,1.62924053973028,2.76392631166113
"199",2013-09-04,8.996,5.4,1.68639895357023,2.19678003409707
"200",2013-09-11,6.075,6.55,1.87946504964716,1.80418198922661
"201",2013-09-18,4.358,7.45,2.00821403239147,1.47201323652243
"202",2013-09-20,170.505,15.5,2.7408400239252,5.13876462180678
"203",2013-10-03,7.73,7,1.94591014905531,2.04510886259933
"204",2013-10-24,62.737,6.3,1.84054963339749,4.13895138523421
"205",2013-10-30,46.505,9.4,2.24070968927596,3.83955983369443
"206",2013-11-06,707.707,0.5,-0.693147180559945,6.56203016622966
"207",2013-11-13,181.707,3.7,1.30833281965018,5.20239549970133
"208",2013-11-22,434.43,15,2.70805020110221,6.07403482700862
"209",2013-12-02,94.716,2.7,0.993251773010283,4.55088294051427
"210",2013-12-12,107.849,3.4,1.22377543162212,4.68073210065495
"211",2013-12-18,658.546,7.7,2.04122032885964,6.49003437447626
"212",2013-12-21,5474.008,294.7,5.68595788974365,8.6077663510537
"213",2014-01-09,395.586,2.7,0.993251773010283,5.98036820984024
"214",2014-01-10,1092.64,67.5,4.21212759787848,6.99635206521278
"215",2014-01-22,307.21,2.9,1.06471073699243,5.72753155282704
"216",2014-01-28,175.524,2.3,0.832909122935104,5.16777578569295
"217",2014-02-06,150.544,4.9,1.58923520511658,5.01425540026441
"218",2014-02-12,116.655,2.6,0.955511445027436,4.75922086081502
"219",2014-02-21,169.088,4.35,1.47017584510059,5.13041928945981
"220",2014-02-25,140.142,4.1,1.41098697371026,4.94265619428339
"221",2014-03-07,658.957,12.1,2.4932054526027,6.49065828199425
"222",2014-03-11,439.983,9.1,2.2082744135228,6.08673608980227
"223",2014-03-16,9437.961,562.9,6.33310199246998,9.15249524004639
"224",2014-03-27,514.81,7,1.94591014905531,6.24379790055273
"225",2014-04-03,831.798,9.8,2.28238238567653,6.72358962288178
"226",2014-04-04,3276.328,64,4.15888308335967,8.0944785620612
"227",2014-04-07,3947.906,88.7,4.48525988931553,8.28094059074611
"228",2014-04-14,1454.068,21,3.04452243772342,7.28212042453772
"229",2014-04-22,550.4,5.65,1.73165554515835,6.31064528661913
"230",2014-04-28,463.306,8.5,2.14006616349627,6.13838774291073
"231",2014-05-09,671.211,15.1,2.71469474382088,6.50908354357651
"232",2014-05-13,1805.661,65.5,4.18205014264121,7.49868200871645
"233",2014-05-20,561.359,8.4,2.12823170584927,6.33036062955439
"234",2014-05-28,205.134,8.5,2.14006616349627,5.3236634241333
"235",2014-06-02,204.824,7.45,2.00821403239147,5.32215107379943
"236",2014-06-10,314.937,6.9,1.93152141160321,5.75237261882297
"237",2014-07-01,127.163,6.4,1.85629799036563,4.84546972808894
"238",2014-07-09,33.888,5.1,1.62924053973028,3.523060969419
"239",2014-07-23,45.313,5.7,1.7404661748405,3.81359396703677
"240",2014-07-29,19.307,7.8,2.05412373369555,2.96046772445368
"241",2014-08-05,21.252,9.9,2.29253475714054,3.0564510085887
"242",2014-08-12,318.681,26.5,3.27714473299218,5.76419060245126
"243",2014-08-19,56.906,11.55,2.4466854369678,4.04140078372768
"244",2014-08-27,19.594,10.9,2.3887627892351,2.97522339692245
"245",2014-09-02,289.956,19.4,2.96527306606928,5.66972918733132
"246",2014-09-10,29.629,9.5,2.2512917986065,3.38875361143781
"247",2014-09-17,60.374,8.6,2.15176220325946,4.10055854868857
"248",2014-09-18,206.517,13.7,2.61739583283408,5.33038273346782
"249",2014-09-24,37.359,8.1,2.09186406167839,3.62057384640712
"250",2014-10-01,27.191,8.9,2.18605127673809,3.30288603619537
"251",2014-10-08,24.738,5.9,1.77495235091167,3.20834052295282
"252",2014-10-10,944.331,158.1,5.06322774421543,6.85047674028043
"253",2014-10-13,5217.684,288.3,5.66400160464436,8.55980890426149
"254",2014-10-22,271.81,4.7,1.54756250871601,5.60510329279889
"255",2014-10-29,109.014,3.5,1.25276296849537,4.69147631434836
"256",2014-11-06,576.015,6,1.79175946922805,6.35613370202348
"257",2014-11-12,188.165,3.1,1.1314021114911,5.23731923748645
"258",2014-11-19,69.786,0.9,-0.105360515657826,4.24543341658496
"259",2014-12-05,186.43,3.8,1.33500106673234,5.22805583350737
"260",2014-12-10,307.009,4.3,1.45861502269952,5.7268770631184
"261",2014-12-17,577.247,7.5,2.01490302054226,6.3582702511661
"262",2015-01-05,1142.144,24.9,3.21486780347066,7.04066247683763
"263",2015-01-07,716.027,5.9,1.77495235091167,6.57371787574687
"264",2015-01-14,292.96,2.5,0.916290731874155,5.6800360809262
"265",2015-01-21,158.689,2.2,0.78845736036427,5.06694631196059
"266",2015-01-28,94.636,2.15,0.765467842139571,4.55003795335004
"267",2015-02-04,139.066,2.4,0.8754687373539,4.93494864058316
"268",2015-02-11,95.242,3.5,1.25276296849537,4.55642102097818
"269",2015-02-18,97.768,2.1,0.741937344729377,4.5825973251357
"270",2015-02-25,316.131,6,1.79175946922805,5.75615668464394
"271",2015-03-05,1980.39,30.9,3.4307561839037,7.59104907398957
"272",2015-03-10,2152.163,34.5,3.54095932403731,7.6742286619077
"273",2015-03-14,7185.943,214.6,5.3687758301966,8.87988203555183
"274",2015-03-19,1468.438,23.9,3.17387845893747,7.29195452979506
"275",2015-03-26,3679.828,115.1,4.74580131572784,8.21062129094024
"276",2015-04-01,732.827,7.7,2.04122032885964,6.59690965765933
"277",2015-04-13,396.55,7.5,2.01490302054226,5.98280213652933
"278",2015-04-22,605.18,10.1,2.31253542384721,6.4055259344415
"279",2015-04-24,609.928,70.9,4.26127043353808,6.41334091741405
"280",2015-04-29,292.602,8.2,2.10413415427021,5.67881332383266
"281",2015-05-08,892.628,66.4,4.19569705648239,6.79416992073745
"282",2015-05-11,13724.746,264.8,5.57897482406285,9.52695575983126
"283",2015-05-17,8008.566,491.3,6.1970549391746,8.98826699781807
"284",2015-06-01,2483.713,11.7,2.45958884180371,7.81750989692568
"285",2015-06-19,13390,247.7,5.51221833649531,9.50226343868522
